id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
1818,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,125,2024-05-10 20:00:01,2024-05-10 21:40:01,100,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.7,53.7,0.0,0.0,47.7,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1819,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,124,2024-05-08 20:00:01,2024-05-08 21:42:01,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,88.0,0.0,0.0,53.4,53.4,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1820,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,123,2024-05-06 20:00:01,2024-05-06 21:40:32,100,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,88.0,0.0,0.0,53.4,53.4,0.0,0.0,48.1,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1821,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,122,2024-05-04 20:00:01,2024-05-04 21:42:01,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,88.0,0.0,0.0,53.3,53.3,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1822,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,121,2024-05-02 20:00:01,2024-05-02 21:41:18,101,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.2,53.1,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1823,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,120,2024-04-30 20:00:01,2024-04-30 21:44:30,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.2,53.2,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1824,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,119,2024-04-28 20:00:01,2024-04-28 21:41:38,101,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,53.4,53.4,0.0,0.0,48.0,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1825,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,118,2024-04-26 20:00:01,2024-04-26 21:44:13,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.7,53.7,0.0,0.0,47.9,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1826,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,117,2024-04-24 20:00:00,2024-04-24 21:46:26,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.7,53.7,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1827,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,116,2024-04-22 20:00:01,2024-04-22 21:45:45,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.6,53.6,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1828,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,115,2024-04-20 20:00:01,2024-04-20 21:44:24,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.9,53.9,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1829,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,114,2024-04-18 20:00:01,2024-04-18 21:46:28,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.9,53.9,0.0,0.0,48.2,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1830,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,113,2024-04-16 20:00:01,2024-04-16 21:48:06,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.3,53.3,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1831,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,112,2024-04-14 08:08:47,2024-04-14 10:00:15,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,56.2,56.2,0.0,0.0,49.1,49.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1832,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,111,2024-04-11 20:00:01,2024-04-11 21:45:36,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.3,53.3,0.0,0.0,48.2,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1833,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,110,2024-04-09 20:00:01,2024-04-09 21:45:54,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.6,53.6,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1834,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,109,2024-04-07 20:00:01,2024-04-07 21:42:12,102,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.7,53.6,0.0,0.0,48.1,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1835,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,108,2024-04-05 20:00:01,2024-04-05 21:43:43,103,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.6,53.6,0.0,0.0,48.1,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1836,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,107,2024-04-03 20:00:01,2024-04-03 21:45:48,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1837,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,106,2024-04-01 20:00:01,2024-04-01 21:48:42,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,54.0,0.0,0.0,48.1,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1838,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,105,2024-03-30 20:00:01,2024-03-30 21:49:21,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1839,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,104,2024-03-28 20:00:01,2024-03-28 21:50:16,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,53.8,53.8,0.0,0.0,48.0,48.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1840,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,103,2024-03-26 20:00:01,2024-03-26 21:51:45,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,53.8,53.8,0.0,0.0,48.2,48.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1841,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,102,2024-03-24 20:00:00,2024-03-24 21:52:02,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,53.9,53.9,0.0,0.0,48.3,48.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1842,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,101,2024-03-22 20:00:01,2024-03-22 21:53:49,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,53.8,53.8,0.0,0.0,48.4,48.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1843,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,100,2024-03-20 03:29:11,2024-03-20 05:24:52,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,56.4,56.4,0.0,0.0,49.1,49.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1844,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,99,2024-03-17 20:00:00,2024-03-17 21:50:06,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1845,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,98,2024-03-15 20:00:01,2024-03-15 21:48:51,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.0,53.9,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1846,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,97,2024-03-13 20:00:01,2024-03-13 21:50:07,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,48.0,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1847,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,96,2024-03-11 20:00:01,2024-03-11 21:50:03,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1848,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,95,2024-03-09 20:00:01,2024-03-09 21:48:02,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1849,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,94,2024-03-07 20:00:01,2024-03-07 21:47:48,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1850,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,93,2024-03-05 20:00:01,2024-03-05 21:49:39,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,54.0,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1851,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,92,2024-03-03 20:00:01,2024-03-03 21:48:13,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.8,47.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1852,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,91,2024-03-01 20:00:01,2024-03-01 21:47:04,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1853,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,90,2024-02-28 20:00:00,2024-02-28 21:49:02,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1854,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,89,2024-02-26 20:00:01,2024-02-26 21:49:57,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,47.9,47.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1855,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,88,2024-02-24 20:00:01,2024-02-24 21:48:53,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1856,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,87,2024-02-22 20:00:01,2024-02-22 21:48:42,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1857,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,86,2024-02-20 20:00:01,2024-02-20 21:49:16,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1858,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,85,2024-02-18 20:00:01,2024-02-18 21:47:17,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1859,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,84,2024-02-16 20:00:01,2024-02-16 21:47:28,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.4,54.4,0.0,0.0,47.6,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1860,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,83,2024-02-14 20:00:01,2024-02-14 21:48:11,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1861,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,82,2024-02-12 20:00:01,2024-02-12 21:34:07,94,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.2,54.2,0.0,0.0,47.6,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1862,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,81,2024-02-10 20:00:00,2024-02-10 21:37:33,97,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1863,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,80,2024-02-08 20:00:01,2024-02-08 21:48:16,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1864,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,79,2024-02-06 20:00:01,2024-02-06 21:49:39,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1865,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,78,2024-02-04 20:00:01,2024-02-04 21:48:34,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1866,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,77,2024-02-02 20:00:01,2024-02-02 21:49:15,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1867,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,76,2024-01-31 20:00:01,2024-01-31 21:49:14,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1868,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,75,2024-01-29 20:00:01,2024-01-29 21:48:51,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.6,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1869,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,74,2024-01-27 20:00:01,2024-01-27 21:48:30,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1870,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,73,2024-01-25 20:00:01,2024-01-25 21:47:58,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.6,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1871,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,72,2024-01-23 20:00:01,2024-01-23 21:48:49,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.6,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1872,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,71,2024-01-21 20:00:01,2024-01-21 21:48:06,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1873,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,70,2024-01-19 20:00:01,2024-01-19 21:47:11,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1874,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,69,2024-01-17 20:00:01,2024-01-17 21:48:05,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1875,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,68,2024-01-15 20:00:01,2024-01-15 21:48:24,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1876,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,67,2024-01-13 20:00:01,2024-01-13 21:46:19,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1877,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,66,2024-01-11 20:00:01,2024-01-11 21:47:19,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.9,53.9,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1878,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,65,2024-01-09 20:00:01,2024-01-09 21:47:07,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.7,47.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1879,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,64,2024-01-07 20:00:01,2024-01-07 21:46:59,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.5,47.5,0.0,0.0,,,,,,,,,LEAD_ACID,
1880,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,63,2024-01-05 20:00:01,2024-01-05 21:45:38,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.6,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1881,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,62,2024-01-03 20:00:01,2024-01-03 21:47:15,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,53.8,53.8,0.0,0.0,47.6,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1882,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,61,2024-01-01 20:00:01,2024-01-01 21:46:00,105,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,53.8,0.0,0.0,47.6,47.6,0.0,0.0,,,,,,,,,LEAD_ACID,
1883,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,60,2023-12-30 20:00:01,2023-12-30 21:46:04,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.4,47.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1884,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,59,2023-12-28 20:00:00,2023-12-28 21:48:01,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.8,54.1,0.0,0.0,47.3,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1885,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,58,2023-12-26 20:00:01,2023-12-26 21:49:25,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,54.1,54.1,0.0,0.0,47.2,47.2,0.0,0.0,,,,,,,,,LEAD_ACID,
1886,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,57,2023-12-24 20:00:00,2023-12-24 21:48:48,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,85.0,0.0,0.0,53.7,53.7,0.0,0.0,47.2,47.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1887,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,56,2023-12-22 20:00:00,2023-12-22 21:49:34,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.5,54.5,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1888,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,55,2023-12-20 20:00:01,2023-12-20 21:49:09,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.2,54.2,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1889,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,54,2023-12-18 20:00:00,2023-12-18 21:49:09,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.2,54.2,0.0,0.0,47.0,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1890,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,53,2023-12-16 20:00:01,2023-12-16 21:49:38,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,54.6,54.6,0.0,0.0,47.0,47.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1891,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,52,2023-12-14 06:28:09,2023-12-14 08:21:23,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,56.8,56.8,0.0,0.0,47.1,47.1,0.0,0.0,,,,,,,,,LEAD_ACID,
1892,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,51,2023-12-11 20:00:00,2023-12-11 21:45:34,105,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,86.0,0.0,0.0,55.2,55.2,0.0,0.0,46.4,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
1893,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,50,2023-12-09 20:00:01,2023-12-09 22:00:35,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,86.0,0.0,0.0,54.8,54.8,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
1894,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,49,2023-12-07 20:00:01,2023-12-07 21:50:13,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,54.7,54.7,0.0,0.0,46.8,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1895,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,48,2023-12-05 20:00:01,2023-12-05 21:50:20,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,83.0,0.0,0.0,55.1,55.1,0.0,0.0,46.9,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1896,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,47,2023-12-03 20:00:01,2023-12-03 20:17:43,17,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,95.0,97.0,0.0,0.0,54.5,54.5,0.0,0.0,50.0,50.0,0.0,0.0,,,,,,,,,LEAD_ACID,
1897,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,46,2023-12-01 20:00:01,2023-12-01 21:49:04,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,54.8,54.8,0.0,0.0,46.8,46.8,0.0,0.0,,,,,,,,,LEAD_ACID,
1898,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,45,2023-11-29 20:00:01,2023-11-29 21:48:30,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,87.0,0.0,0.0,55.0,55.0,0.0,0.0,46.8,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
1899,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,44,2023-11-27 20:00:01,2023-11-27 21:48:49,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,84.0,0.0,0.0,55.0,55.0,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
1900,10.61.49.180,SEL.Orhon_BelenDalai_Unitel,43,2023-11-25 20:00:01,2023-11-25 21:47:35,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,86.0,0.0,0.0,55.2,55.1,0.0,0.0,46.9,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
