id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp
12231,10.60.27.116,HEN.Berh_SoyoliinTuv,1,2023-09-26 18:49:25,2023-09-26 20:42:08,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.58,53.39,0.0,0.0,46.99,46.65,0.0,0.0,,,,,,,,,LEAD_ACID,
12232,10.60.27.116,HEN.Berh_SoyoliinTuv,2,2023-09-28 20:00:01,2023-09-28 21:46:49,107,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,67.0,0.0,0.0,53.49,53.27,0.0,0.0,46.97,46.75,0.0,0.0,,,,,,,,,LEAD_ACID,
12233,10.60.27.116,HEN.Berh_SoyoliinTuv,3,2023-09-30 20:00:00,2023-09-30 21:51:07,111,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.67,53.46,0.0,0.0,46.86,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
12234,10.60.27.116,HEN.Berh_SoyoliinTuv,4,2023-10-02 20:00:01,2023-10-02 21:42:17,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,69.0,0.0,0.0,53.77,53.55,0.0,0.0,46.5,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12235,10.60.27.116,HEN.Berh_SoyoliinTuv,5,2023-10-04 20:00:01,2023-10-04 21:14:56,75,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,71.0,74.0,0.0,0.0,53.85,53.64,0.0,0.0,47.22,46.85,0.0,0.0,,,,,,,,,LEAD_ACID,
12236,10.60.27.116,HEN.Berh_SoyoliinTuv,6,2023-10-06 20:00:01,2023-10-06 21:35:49,96,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,71.0,0.0,0.0,53.63,53.44,0.0,0.0,46.49,46.29,0.0,0.0,,,,,,,,,LEAD_ACID,
12237,10.60.27.116,HEN.Berh_SoyoliinTuv,7,2023-10-08 20:00:00,2023-10-08 21:39:52,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,70.0,0.0,0.0,53.72,53.51,0.0,0.0,46.49,46.39,0.0,0.0,,,,,,,,,LEAD_ACID,
12238,10.60.27.116,HEN.Berh_SoyoliinTuv,8,2023-10-10 20:00:00,2023-10-10 21:48:26,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.6,53.39,0.0,0.0,46.65,46.54,0.0,0.0,,,,,,,,,LEAD_ACID,
12239,10.60.27.116,HEN.Berh_SoyoliinTuv,9,2023-10-12 20:00:01,2023-10-12 21:48:55,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.87,52.66,0.0,0.0,46.63,46.69,0.0,0.0,,,,,,,,,LEAD_ACID,
12240,10.60.27.116,HEN.Berh_SoyoliinTuv,10,2023-10-14 20:00:01,2023-10-14 21:48:58,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.26,53.07,0.0,0.0,46.61,46.49,0.0,0.0,,,,,,,,,LEAD_ACID,
12241,10.60.27.116,HEN.Berh_SoyoliinTuv,11,2023-10-16 20:00:00,2023-10-16 21:47:00,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.55,53.35,0.0,0.0,46.81,46.52,0.0,0.0,,,,,,,,,LEAD_ACID,
12242,10.60.27.116,HEN.Berh_SoyoliinTuv,12,2023-10-18 20:00:01,2023-10-18 21:42:55,103,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,69.0,0.0,0.0,53.74,53.55,0.0,0.0,46.45,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12243,10.60.27.116,HEN.Berh_SoyoliinTuv,13,2023-10-20 20:00:01,2023-10-20 21:45:38,106,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,52.8,52.59,0.0,0.0,46.55,46.45,0.0,0.0,,,,,,,,,LEAD_ACID,
12244,10.60.27.116,HEN.Berh_SoyoliinTuv,14,2023-10-22 20:00:00,2023-10-22 21:50:08,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,68.0,0.0,0.0,53.44,53.27,0.0,0.0,47.17,47.02,0.0,0.0,,,,,,,,,LEAD_ACID,
12245,10.60.27.116,HEN.Berh_SoyoliinTuv,15,2023-10-24 20:00:02,2023-10-24 21:48:23,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.38,53.2,0.0,0.0,47.05,46.75,0.0,0.0,,,,,,,,,LEAD_ACID,
12246,10.60.27.116,HEN.Berh_SoyoliinTuv,16,2023-10-26 20:00:01,2023-10-26 21:48:13,108,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.37,53.19,0.0,0.0,47.04,46.95,0.0,0.0,,,,,,,,,LEAD_ACID,
12247,10.60.27.116,HEN.Berh_SoyoliinTuv,17,2023-10-28 20:00:00,2023-10-28 21:52:06,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.31,53.13,0.0,0.0,46.74,46.61,0.0,0.0,,,,,,,,,LEAD_ACID,
12248,10.60.27.116,HEN.Berh_SoyoliinTuv,18,2023-10-30 20:00:00,2023-10-30 21:50:11,110,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.44,53.27,0.0,0.0,46.97,46.77,0.0,0.0,,,,,,,,,LEAD_ACID,
12249,10.60.27.116,HEN.Berh_SoyoliinTuv,19,2023-11-01 20:00:01,2023-11-01 21:40:17,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,71.0,0.0,0.0,53.41,53.25,0.0,0.0,46.58,46.42,0.0,0.0,,,,,,,,,LEAD_ACID,
12250,10.60.27.116,HEN.Berh_SoyoliinTuv,20,2023-11-03 20:00:01,2023-11-03 21:56:48,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.55,53.32,0.0,0.0,47.12,46.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12251,10.60.27.116,HEN.Berh_SoyoliinTuv,21,2023-11-05 20:00:03,2023-11-05 21:51:48,112,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.74,53.55,0.0,0.0,46.73,46.56,0.0,0.0,,,,,,,,,LEAD_ACID,
12252,10.60.27.116,HEN.Berh_SoyoliinTuv,22,2023-11-07 20:00:01,2023-11-07 21:54:39,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.82,53.66,0.0,0.0,47.08,46.82,0.0,0.0,,,,,,,,,LEAD_ACID,
12253,10.60.27.116,HEN.Berh_SoyoliinTuv,23,2023-11-09 20:00:01,2023-11-09 21:45:15,105,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,54.23,54.03,0.0,0.0,46.4,46.24,0.0,0.0,,,,,,,,,LEAD_ACID,
12254,10.60.27.116,HEN.Berh_SoyoliinTuv,24,2023-11-11 20:00:01,2023-11-11 21:46:39,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,71.0,0.0,0.0,53.76,53.52,0.0,0.0,46.61,46.27,0.0,0.0,,,,,,,,,LEAD_ACID,
12255,10.60.27.116,HEN.Berh_SoyoliinTuv,25,2023-11-13 20:00:01,2023-11-13 21:52:52,113,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.26,53.08,0.0,0.0,46.78,46.77,0.0,0.0,,,,,,,,,LEAD_ACID,
12256,10.60.27.116,HEN.Berh_SoyoliinTuv,26,2023-11-15 20:00:01,2023-11-15 21:37:07,97,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,71.0,0.0,0.0,53.77,53.53,0.0,0.0,46.31,46.32,0.0,0.0,,,,,,,,,LEAD_ACID,
12257,10.60.27.116,HEN.Berh_SoyoliinTuv,27,2023-11-17 20:00:01,2023-11-17 21:49:35,110,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.42,53.19,0.0,0.0,46.55,46.33,0.0,0.0,,,,,,,,,LEAD_ACID,
12258,10.60.27.116,HEN.Berh_SoyoliinTuv,28,2023-11-19 20:00:01,2023-11-19 21:43:41,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.71,53.51,0.0,0.0,46.51,46.59,0.0,0.0,,,,,,,,,LEAD_ACID,
12259,10.60.27.116,HEN.Berh_SoyoliinTuv,29,2023-11-21 20:00:01,2023-11-21 21:34:20,94,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,72.0,0.0,0.0,53.67,53.47,0.0,0.0,46.58,46.39,0.0,0.0,,,,,,,,,LEAD_ACID,
12260,10.60.27.116,HEN.Berh_SoyoliinTuv,30,2023-11-23 20:00:01,2023-11-23 21:34:52,95,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,54.09,53.9,0.0,0.0,46.56,46.37,0.0,0.0,,,,,,,,,LEAD_ACID,
12261,10.60.27.116,HEN.Berh_SoyoliinTuv,31,2023-11-25 20:00:01,2023-11-25 21:35:04,95,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,73.0,0.0,0.0,53.36,53.16,0.0,0.0,46.84,46.47,0.0,0.0,,,,,,,,,LEAD_ACID,
12262,10.60.27.116,HEN.Berh_SoyoliinTuv,32,2023-11-27 20:00:01,2023-11-27 21:29:47,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,73.0,0.0,0.0,54.08,53.9,0.0,0.0,46.48,46.34,0.0,0.0,,,,,,,,,LEAD_ACID,
12263,10.60.27.116,HEN.Berh_SoyoliinTuv,33,2023-11-29 20:00:01,2023-11-29 21:22:20,82,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,74.0,0.0,0.0,54.37,54.19,0.0,0.0,46.43,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12264,10.60.27.116,HEN.Berh_SoyoliinTuv,34,2023-12-01 20:00:01,2023-12-01 21:40:32,101,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.74,53.52,0.0,0.0,46.59,46.31,0.0,0.0,,,,,,,,,LEAD_ACID,
12265,10.60.27.116,HEN.Berh_SoyoliinTuv,35,2023-12-03 20:00:01,2023-12-03 21:46:24,106,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,53.61,53.41,0.0,0.0,46.4,46.4,0.0,0.0,,,,,,,,,LEAD_ACID,
12266,10.60.27.116,HEN.Berh_SoyoliinTuv,36,2023-12-05 20:00:01,2023-12-05 21:39:30,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.6,53.38,0.0,0.0,46.35,46.22,0.0,0.0,,,,,,,,,LEAD_ACID,
12267,10.60.27.116,HEN.Berh_SoyoliinTuv,37,2023-12-07 20:00:01,2023-12-07 21:41:07,101,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,53.16,52.92,0.0,0.0,46.46,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12268,10.60.27.116,HEN.Berh_SoyoliinTuv,38,2023-12-09 20:00:01,2023-12-09 21:43:48,104,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.66,53.45,0.0,0.0,47.1,47.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12269,10.60.27.116,HEN.Berh_SoyoliinTuv,39,2023-12-11 20:00:00,2023-12-11 21:46:38,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.54,53.33,0.0,0.0,46.39,46.18,0.0,0.0,,,,,,,,,LEAD_ACID,
12270,10.60.27.116,HEN.Berh_SoyoliinTuv,40,2023-12-13 20:00:01,2023-12-13 21:48:49,109,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.59,53.41,0.0,0.0,46.8,46.69,0.0,0.0,,,,,,,,,LEAD_ACID,
12271,10.60.27.116,HEN.Berh_SoyoliinTuv,41,2023-12-15 20:00:01,2023-12-15 21:44:21,104,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.89,53.67,0.0,0.0,46.5,46.33,0.0,0.0,,,,,,,,,LEAD_ACID,
12272,10.60.27.116,HEN.Berh_SoyoliinTuv,42,2023-12-17 20:00:01,2023-12-17 21:39:09,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,53.83,53.69,0.0,0.0,46.66,46.45,0.0,0.0,,,,,,,,,LEAD_ACID,
12273,10.60.27.116,HEN.Berh_SoyoliinTuv,43,2023-12-19 20:00:01,2023-12-19 21:32:35,93,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,54.27,54.13,0.0,0.0,46.53,46.31,0.0,0.0,,,,,,,,,LEAD_ACID,
12274,10.60.27.116,HEN.Berh_SoyoliinTuv,44,2023-12-21 20:00:01,2023-12-21 21:30:09,90,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,68.0,73.0,0.0,0.0,53.76,53.55,0.0,0.0,46.74,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,
12275,10.60.27.116,HEN.Berh_SoyoliinTuv,45,2023-12-23 20:00:01,2023-12-23 21:39:33,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,53.51,53.29,0.0,0.0,46.41,46.23,0.0,0.0,,,,,,,,,LEAD_ACID,
12276,10.60.27.116,HEN.Berh_SoyoliinTuv,46,2023-12-25 20:00:01,2023-12-25 21:54:06,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,69.0,0.0,0.0,53.67,53.46,0.0,0.0,46.78,46.54,0.0,0.0,,,,,,,,,LEAD_ACID,
12277,10.60.27.116,HEN.Berh_SoyoliinTuv,47,2023-12-27 20:00:01,2023-12-27 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.54,53.32,0.0,0.0,47.06,46.88,0.0,0.0,,,,,,,,,LEAD_ACID,
12278,10.60.27.116,HEN.Berh_SoyoliinTuv,48,2023-12-29 20:00:01,2023-12-29 21:59:01,119,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.42,53.2,0.0,0.0,46.7,46.58,0.0,0.0,,,,,,,,,LEAD_ACID,
12279,10.60.27.116,HEN.Berh_SoyoliinTuv,49,2023-12-31 20:00:01,2023-12-31 21:57:26,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,52.6,52.41,0.0,0.0,46.75,46.7,0.0,0.0,,,,,,,,,LEAD_ACID,
12280,10.60.27.116,HEN.Berh_SoyoliinTuv,50,2024-01-02 20:00:01,2024-01-02 21:59:31,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.18,52.97,0.0,0.0,47.12,46.89,0.0,0.0,,,,,,,,,LEAD_ACID,
12281,10.60.27.116,HEN.Berh_SoyoliinTuv,51,2024-01-04 20:00:01,2024-01-04 21:58:24,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.2,52.99,0.0,0.0,47.36,47.22,0.0,0.0,,,,,,,,,LEAD_ACID,
12282,10.60.27.116,HEN.Berh_SoyoliinTuv,52,2024-01-06 20:00:01,2024-01-06 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,53.67,53.44,0.0,0.0,47.21,46.82,0.0,0.0,,,,,,,,,LEAD_ACID,
12283,10.60.27.116,HEN.Berh_SoyoliinTuv,53,2024-01-08 20:00:00,2024-01-08 22:00:03,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.67,53.44,0.0,0.0,47.1,47.01,0.0,0.0,,,,,,,,,LEAD_ACID,
12284,10.60.27.116,HEN.Berh_SoyoliinTuv,54,2024-01-10 20:00:01,2024-01-10 21:57:17,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.57,53.37,0.0,0.0,46.99,46.77,0.0,0.0,,,,,,,,,LEAD_ACID,
12285,10.60.27.116,HEN.Berh_SoyoliinTuv,55,2024-01-12 20:00:01,2024-01-12 21:57:50,118,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.64,53.44,0.0,0.0,46.52,46.41,0.0,0.0,,,,,,,,,LEAD_ACID,
12286,10.60.27.116,HEN.Berh_SoyoliinTuv,56,2024-01-14 20:00:01,2024-01-14 21:59:58,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.67,53.48,0.0,0.0,47.08,46.92,0.0,0.0,,,,,,,,,LEAD_ACID,
12287,10.60.27.116,HEN.Berh_SoyoliinTuv,57,2024-01-16 20:00:01,2024-01-16 21:55:08,115,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.55,53.31,0.0,0.0,47.03,46.9,0.0,0.0,,,,,,,,,LEAD_ACID,
12288,10.60.27.116,HEN.Berh_SoyoliinTuv,58,2024-01-18 20:00:01,2024-01-18 21:54:14,114,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.67,53.44,0.0,0.0,47.15,47.05,0.0,0.0,,,,,,,,,LEAD_ACID,
12289,10.60.27.116,HEN.Berh_SoyoliinTuv,59,2024-01-20 20:00:01,2024-01-20 21:59:37,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.7,53.53,0.0,0.0,46.93,46.75,0.0,0.0,,,,,,,,,LEAD_ACID,
12290,10.60.27.116,HEN.Berh_SoyoliinTuv,60,2024-01-22 20:00:01,2024-01-22 21:58:23,118,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.67,53.47,0.0,0.0,46.59,46.49,0.0,0.0,,,,,,,,,LEAD_ACID,
12291,10.60.27.116,HEN.Berh_SoyoliinTuv,61,2024-01-24 20:00:01,2024-01-24 21:57:16,117,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.61,53.39,0.0,0.0,46.84,46.68,0.0,0.0,,,,,,,,,LEAD_ACID,
12292,10.60.27.116,HEN.Berh_SoyoliinTuv,62,2024-01-26 20:00:01,2024-01-26 21:59:54,120,SCHEDULED,BATTERY_CAPACITY,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.29,53.07,0.0,0.0,46.73,46.67,0.0,0.0,,,,,,,,,LEAD_ACID,
12293,10.60.27.116,HEN.Berh_SoyoliinTuv,63,2024-01-28 20:00:01,2024-01-28 21:46:37,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.67,53.48,0.0,0.0,46.38,46.29,0.0,0.0,,,,,,,,,LEAD_ACID,
12294,10.60.27.116,HEN.Berh_SoyoliinTuv,64,2024-01-30 20:00:00,2024-01-30 21:40:50,101,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.68,53.44,0.0,0.0,46.4,46.22,0.0,0.0,,,,,,,,,LEAD_ACID,
12295,10.60.27.116,HEN.Berh_SoyoliinTuv,65,2024-02-01 20:00:01,2024-02-01 21:49:24,109,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,53.72,53.55,0.0,0.0,46.69,46.44,0.0,0.0,,,,,,,,,LEAD_ACID,
12296,10.60.27.116,HEN.Berh_SoyoliinTuv,66,2024-02-03 20:00:00,2024-02-03 21:51:48,112,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.73,53.55,0.0,0.0,46.46,46.27,0.0,0.0,,,,,,,,,LEAD_ACID,
12297,10.60.27.116,HEN.Berh_SoyoliinTuv,67,2024-02-05 20:00:01,2024-02-05 21:13:33,74,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,77.0,81.0,0.0,0.0,53.66,53.44,0.0,0.0,48.41,48.33,0.0,0.0,,,,,,,,,LEAD_ACID,
12298,10.60.27.116,HEN.Berh_SoyoliinTuv,68,2024-02-07 20:00:00,2024-02-07 21:44:45,105,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,53.33,53.12,0.0,0.0,46.45,46.36,0.0,0.0,,,,,,,,,LEAD_ACID,
12299,10.60.27.116,HEN.Berh_SoyoliinTuv,69,2024-02-09 20:00:01,2024-02-09 22:00:02,120,SCHEDULED,MAX_TIME,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,52.92,52.71,0.0,0.0,46.81,46.58,0.0,0.0,,,,,,,,,LEAD_ACID,
12300,10.60.27.116,HEN.Berh_SoyoliinTuv,70,2024-02-11 20:00:01,2024-02-11 21:53:22,113,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,70.0,0.0,0.0,53.58,53.37,0.0,0.0,46.36,46.25,0.0,0.0,,,,,,,,,LEAD_ACID,
12301,10.60.27.116,HEN.Berh_SoyoliinTuv,71,2024-02-13 20:00:01,2024-02-13 21:42:20,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,66.0,71.0,0.0,0.0,53.67,53.45,0.0,0.0,46.56,46.32,0.0,0.0,,,,,,,,,LEAD_ACID,
12302,10.60.27.116,HEN.Berh_SoyoliinTuv,72,2024-02-15 20:00:01,2024-02-15 21:48:57,109,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,65.0,70.0,0.0,0.0,53.47,53.26,0.0,0.0,46.3,46.19,0.0,0.0,,,,,,,,,LEAD_ACID,
12303,10.60.27.116,HEN.Berh_SoyoliinTuv,73,2024-02-17 20:00:01,2024-02-17 21:38:23,98,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,67.0,72.0,0.0,0.0,53.61,53.41,0.0,0.0,46.51,46.35,0.0,0.0,,,,,,,,,LEAD_ACID,
12304,10.60.27.116,HEN.Berh_SoyoliinTuv,74,2024-02-19 20:00:00,2024-02-19 20:20:34,21,SCHEDULED,POWER_OFF,100.0,100.0,0.0,0.0,92.0,93.0,0.0,0.0,53.93,53.72,0.0,0.0,49.0,48.8,0.0,0.0,,,,,,,,,LEAD_ACID,
12305,10.60.27.116,HEN.Berh_SoyoliinTuv,75,2024-02-21 20:00:00,2024-02-21 21:31:43,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,74.0,0.0,0.0,53.68,53.49,0.0,0.0,46.38,46.06,0.0,0.0,,,,,,,,,LEAD_ACID,
12306,10.60.27.116,HEN.Berh_SoyoliinTuv,76,2024-02-23 20:00:01,2024-02-23 21:39:11,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,73.0,0.0,0.0,53.71,53.55,0.0,0.0,46.09,45.96,0.0,0.0,,,,,,,,,LEAD_ACID,
12307,10.60.27.116,HEN.Berh_SoyoliinTuv,77,2024-02-25 20:00:01,2024-02-25 21:35:04,95,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,73.0,0.0,0.0,53.58,53.4,0.0,0.0,46.57,46.3,0.0,0.0,,,,,,,,,LEAD_ACID,
12308,10.60.27.116,HEN.Berh_SoyoliinTuv,78,2024-02-27 20:00:00,2024-02-27 21:32:01,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,74.0,0.0,0.0,53.51,53.34,0.0,0.0,46.39,46.18,0.0,0.0,,,,,,,,,LEAD_ACID,
12309,10.60.27.116,HEN.Berh_SoyoliinTuv,79,2024-02-29 20:00:01,2024-02-29 21:37:47,98,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,69.0,73.0,0.0,0.0,53.47,53.23,0.0,0.0,46.44,46.24,0.0,0.0,,,,,,,,,LEAD_ACID,
12310,10.60.27.116,HEN.Berh_SoyoliinTuv,80,2024-03-02 20:00:01,2024-03-02 21:33:21,93,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,74.0,0.0,0.0,53.67,53.44,0.0,0.0,46.59,46.42,0.0,0.0,,,,,,,,,LEAD_ACID,
12311,10.60.27.116,HEN.Berh_SoyoliinTuv,81,2024-03-04 20:00:01,2024-03-04 21:35:59,96,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,75.0,0.0,0.0,53.53,53.32,0.0,0.0,46.3,46.11,0.0,0.0,,,,,,,,,LEAD_ACID,
12312,10.60.27.116,HEN.Berh_SoyoliinTuv,82,2024-03-06 20:00:01,2024-03-06 21:33:40,94,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,70.0,75.0,0.0,0.0,53.65,53.41,0.0,0.0,46.5,46.33,0.0,0.0,,,,,,,,,LEAD_ACID,
12313,10.60.27.116,HEN.Berh_SoyoliinTuv,83,2024-03-08 20:00:00,2024-03-08 21:30:40,91,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,75.0,0.0,0.0,53.64,53.46,0.0,0.0,46.25,45.98,0.0,0.0,,,,,,,,,LEAD_ACID,
12314,10.60.27.116,HEN.Berh_SoyoliinTuv,84,2024-03-10 20:00:01,2024-03-10 21:25:09,85,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,71.0,76.0,0.0,0.0,53.52,53.32,0.0,0.0,46.23,46.05,0.0,0.0,,,,,,,,,LEAD_ACID,
